source,target
YGL153W,YCR036W
YLR191W,YDR034C
YDR189W,YNL239W
YDL030W,YDL239C
YOR319W,YPR188C
YJR022W,YBR044C
YLR116W,YDL161W
YOR232W,YML064C
YPL259C,YPL043W
YPL259C,YOR187W
YJR091C,YPR188C
YJR091C,YHR156C
YPR182W,YML064C
YPL022W,YDR320C
YOR098C,YOR229W
YOR098C,YKR064W
YIL061C,YML074C
YBR198C,YER160C
YKR048C,YDR034C
YDR335W,YDR146C
YDR335W,YDR174W
YHR107C,YLR147C
YDL030W,YML104C
YOR098C,YOR133W
YOR098C,YER165W
YBL026W,YDR166C
YER029C,YDR318W
YPL259C,YOL077C
YPL259C,YER165W
YOR359W,YDR335W
YPR046W,YMR268C
YOR133W,YFR051C
YMR108W,YCR002C
YLR291C,YDR484W
YLR288C,YKL154W
YCR057C,YPL094C
YJL008C,YCR002C
YKL135C,YBL025W
YPR175W,YER083C
YDR388W,YPL249C-A
YMR092C,YBR101C
YCR009C,YPL249C-A
YJR076C,YER165W
YML064C,YAL003W
YML064C,YLR304C
YJR091C,YBR014C
YNL121C,YGR193C
YDR318W,YER035W
YJR091C,YCL063W
YDR292C,YMR163C
YDR172W,YOR069W
YDR142C,YJL014W
YDR142C,YDR188W
YDR142C,YJR064W
YDR142C,YDL143W
YDR142C,YJL111W
YGL153W,YDR373W
YGR082W,YDR373W
YGL051W,YBR283C
YBR044C,YKL148C
YDR409W,YJR076C
YDR409W,YLR314C
YHR165C,YHR156C
YKR026C,YMR241W
YIL061C,YMR044W
YBR119W,YNL227C
YNL227C,YJR022W
YDR174W,YDL213C
YHR107C,YHR044C
YML064C,YGR282C
YLR447C,YOR190W
YOR197W,YOR204W
YNL090W,YOL055C
YBR126C,YOR089C
YHR107C,YHR043C
YHR107C,YOL055C
YKL103C,YML064C
YJR131W,YML064C
YBR281C,YML064C
YPL111W,YML064C
YML064C,YNL239W
YML064C,YLR377C
YML064C,YLR245C
YML064C,YGR267C
YML064C,YDR321W
YML064C,YDR293C
YML064C,YOL055C
YMR109W,YIL156W
YOR326W,YMR304W
YFR031C,YOL055C
YOR089C,YER043C
YDL100C,YOL055C
YNL323W,YOL055C
YER043C,YCR002C
YLR262C,YOL055C
YFR040W,YLR259C
YBR084W,YGL099W
YOR089C,YIL053W
YDL029W,YJR029W
YDL192W,YMR059W
YDL192W,YHR188C
YHR188C,YDL137W
YPL022W,YDR334W
YMR238W,YLR295C
YKL011C,YPR122W
YLR295C,YNL066W
YNL066W,YGR263C
YKL154W,YBR183W
YDR331W,YEL027W
YKL154W,YDR331W
YKL154W,YKL212W
YPR088C,YDL051W
YJR091C,YCL074W
YLR116W,YBR012W-B
YLR116W,YNL054W-B
YLR116W,YOR142W-A
YMR125W,YKL214C
YER165W,YPL169C
YOL139C,YDL213C
YDL213C,YKR059W
YDL213C,YER165W
YDL213C,YDR194C
YPR088C,YCL037C
YDL213C,YDR496C
YOR034C,YOR171C
YPR106W,YBR038W
YCR008W,YJL088W
YDL232W,YOL132W
YBR038W,YHR123W
YLR372W,YOL132W
YCR034W,YOL132W
YOL132W,YBR199W
YDR071C,YDR247W
YBR059C,YML014W
YPL076W,YLR343W
YHR082C,YNL192W
YEL002C,YDR126W
YCL032W,YJR093C
YNL138W,YDR306C
YDL239C,YBR072W
YDR129C,YBR011C
YML064C,YMR159C
YML064C,YBR072W
YML064C,YJL008C
YML064C,YDL143W
YML064C,YJL111W
YML064C,YNL064C
YPL259C,YMR186W
YPL259C,YBR072W
YDL212W,YML132W
YOR098C,YMR032W
YPL259C,YLR329W
YOR020C,YML064C
YML064C,YMR214W
YBR135W,YDR170W-A
YBR135W,YER138C
YOR269W,YBR072W
YPL169C,YBR072W
YGR120C,YLR423C
YNL006W,YJL111W
YPL259C,YHR027C
YPL259C,YHR052W
YPL259C,YDR171W
YLL050C,YML064C
YPL242C,YML064C
YGR172C,YDL232W
YLL050C,YJR090C
YBR283C,YPL234C
YER154W,Q0250
YER154W,Q0275
YER179W,YCR027C
YDR394W,YOR089C
YGL048C,YML064C
YMR138W,YLR295C
YMR138W,YJR121W
YMR138W,YLR259C
YBR252W,YML064C
YHR026W,YOR092W
YDR394W,YDR488C
YML064C,YMR290C
YML064C,YBL099W
YKR059W,YCR002C
YAL035W,YER036C
YLL039C,YPL169C
YDR382W,YDL195W
YML085C,YBL087C
YFL037W,YBL087C
YPL255W,YFR049W
YMR094W,YOR359W
YAR018C,YMR116C
YMR139W,YJR027W
YMR139W,YER138C
YMR139W,YER160C
YPL204W,YER138C
YPR086W,YCL051W
YER022W,YJR094C
YMR094W,YDR034C
YDL213C,YCL037C
YDR381W,YDL213C
YDL213C,YHL034C
YEL063C,YPL234C
YCL025C,YPL234C
YLL028W,YPL234C
YPR110C,YER138C
YAL041W,YNL007C
YGR172C,YLR452C
YDR394W,YKL073W
YGL048C,YLL034C
YGL105W,YCR002C
YMR032W,YJL020C
YNL121C,YJL093C
YJR040W,YCR010C
YPR080W,YBR264C
YOR098C,YMR096W
YML064C,YNL333W
YMR215W,YLR343W
YML064C,YKR014C
YGR119C,YGL170C
YGL170C,YMR153W
YGL170C,YMR047C
YDL059C,YER138C
YML064C,YHR170W
YOL069W,YMR294W
YER113C,YIL120W
YGR074W,YBR043C
YBR043C,YJL155C
YBR043C,YGR157W
YMR149W,YHR050W
YAL058W,YIL120W
YBR159W,YIL120W
YGL051W,YIL120W
YHR135C,YNL334C
YNL189W,YPL088W
YNL189W,YNL331C
YJR022W,YCR107W
YJR091C,YPL088W
YFL056C,YOL018C
YNL334C,YJR048W
YJL157C,YEL016C
YLR347C,YNL331C
YPR168W,YPL276W
YPL276W,YDR494W
YOR226C,YPL088W
YNL252C,YIR027C
YLR453C,YAR071W
YBR238C,YKL104C
YFR021W,YPL258C
YNL154C,YOR355W
YIR009W,YAL024C
YJL183W,YIR028W
YJR063W,YBL050W
YOL135C,YBL050W
YMR004W,YLR452C
YOR036W,YLR452C
YJL157C,YCL018W
YBL050W,YOL032W
YBL050W,YLR273C
YJL078C,YKL157W
YML123C,YNL061W
YER140W,YDL054C
YJR022W,YNL242W
YGL070C,YDR022C
YBR055C,YBR011C
YGL237C,YDR022C
YGL237C,YBR011C
YGL237C,YPL166W
YBR017C,YFR030W
YDR394W,YJL157C
YGL185C,YDL153C
YBR011C,YKL108W
YFR030W,YGL004C
YNL189W,YHR112C
YBL026W,YGL185C
YNL244C,YDL124W
YJL157C,YMR304W
YDR523C,YKR046C
YOR260W,YNL265C
YBR017C,YKR046C
YKR026C,YMR267W
YKR026C,YNL265C
YLR190W,YDR429C
YHL002W,YIL156W
YJL157C,YJL008C
YNL064C,YOR125C
YPL237W,YNL265C
YDR211W,YNL265C
YGR083C,YNL265C
YDR425W,YJR110W
YKL025C,YGL124C
YAL058W,YOR236W
YNR058W,YFR021W
YDR300C,YNL265C
YGR223C,YPL028W
YMR304W,YKR071C
YGL219C,YNL209W
YDR148C,YMR308C
YDR148C,YDL059C
YIL125W,YMR235C
YOL108C,YIL070C
YOL108C,YER178W
YJR022W,YBR003W
YLR291C,YNL265C
YBR274W,YJL036W
YBR055C,YKL157W
YBR221C,YMR308C
YMR308C,YER178W
YPR048W,YKL008C
YKR007W,YFL030W
YGL220W,YNL071W
YLR310C,YNR037C
YHR133C,YHL047C
YPR168W,YKL157W
YJL044C,YNL071W
YBR072W,YOR125C
YLR356W,YHR085W
YIL070C,YOL054W
YER178W,YKL124W
YIL131C,YNL071W
YLR148W,YHR047C
YKR026C,YKR046C
YIL061C,YIL070C
YGL070C,YDR079W
YJR063W,YBR185C
YJR063W,YDR079W
YOR036W,YPL151C
YNR013C,YLR453C
YLR453C,YLR251W
YKR016W,YLR388W
YJL092W,YOR355W
YGL048C,YJL157C
YOR229W,YOR283W
YBR119W,YML016C
YML016C,YIL061C
YML016C,YOR308C
YIL061C,YGR203W
YGR203W,YGR163W
YBL026W,YJL157C
YER022W,YML082W
YPR086W,YDR452W
YOR355W,YGL150C
YOR355W,YNL236W
YOR355W,YDR207C
YLR310C,YOR156C
YGR233C,YLR186W
YDR148C,YDL043C
YIL125W,YPL213W
YNL189W,YMR226C
YMR226C,YDR362C
YGR278W,YNL071W
YLR115W,YHL035C
YDR500C,YNL071W
YDR148C,YMR012W
YLR291C,YFR030W
YKR026C,YFR030W
YBR221C,YPL151C
YBR088C,YNL071W
YIL111W,YDR254W
YDR148C,YMR047C
YOR276W,YNL071W
YOR355W,YLR305C
YOR355W,YPR048W
YPR048W,YDL215C
YLR442C,YMR226C
YMR226C,YMR106C
YGL212W,YER005W
YNR013C,YBR159W
YML123C,YIL016W
YDL054C,YMR013C
YLR148W,YJL130C
YJR091C,YGL119W
YJR091C,YER178W
YPL262W,YLR383W
YDR148C,YDR510W
YDR148C,YER110C
YDR148C,YBR103W
YDR148C,YBR198C
YDR148C,YLR222C
YIL125W,YHR196W
YDR227W,YNL071W
YGL237C,YIL070C
YGL237C,YER178W
YLR288C,YJR048W
YBL025W,YER178W
YPL194W,YNL071W
YMR106C,YOR142W
YNL182C,YNL071W
YIL070C,YKL108W
YIL070C,YGR103W
YHR201C,YPR056W
YGR103W,YNL071W
YNL189W,YDR256C
YLR347C,YDR256C
YBL078C,YOR100C
YLR207W,YKL120W
YHR195W,YEL039C
YJR117W,YML123C
YNR041C,YML123C
YML123C,YBR110W
YML123C,YBR159W
YAL002W,YCL018W
YBR146W,YIL070C
YDR510W,YLR263W
YDL065C,YML042W
YDR131C,YPL258C
YDL132W,YPL258C
YPL003W,YGR267C
YLL019C,YER178W
YIL113W,YPL258C
YPL258C,YOR339C
YDR143C,YPL113C
YNL154C,YMR267W
YML016C,YCL018W
YGL185C,YOL113W
YPR110C,YHR112C
YPL022W,YHR112C
YBR139W,YBR280C
YHR135C,YHR112C
YOL086C,YHR102W
YBR217W,YBR011C
YNL116W,YNL071W
YJL128C,YER178W
YGL185C,YDR091C
YOL055C,YOR339C
YDR148C,YJL092W
YDR148C,YBL056W
YMR108W,YML016C
YHR135C,YGR267C
YHR135C,YMR226C
YLR293C,YNL071W
YOL133W,YJL200C
YHR030C,YER178W
YGR123C,YOR176W
YDR075W,YER178W
YBR223C,YNL071W
YER178W,YDR523C
YOR125C,YDR243C
YJR090C,YGR267C
YMR226C,YDL101C
YMR226C,YJR035W
YGR267C,YKL210W
YDR386W,YMR226C
YBR114W,YMR226C
YMR226C,YGR262C
YKL095W,YER178W
YBR217W,YNL071W
YBR217W,YER178W
YBR114W,YNL071W
YBR221C,YGL130W
YML095C,YER178W
YJR090C,YNL071W
YBR082C,YNL071W
YKL157W,YMR307W
YMR226C,YNL290W
YDR148C,YKL010C
YDR148C,YDL164C
YBR221C,YDR069C
YBR221C,YFR004W
YKL113C,YER178W
YMR167W,YNL071W
YIL125W,YHR169W
YIL125W,YOR005C
YBR221C,YDR430C
YER171W,YOR142W
YAL021C,YNL071W
YER178W,YDR430C
YER178W,YHR169W
YNL071W,YDR430C
YMR089C,YKR066C
YER017C,YKR066C
YJR045C,YOR125C
YJR045C,YPL262W
YNL135C,YBR011C
YNL244C,YBR011C
YDL065C,YDR034C
YDL113C,YBL025W
YDR174W,YHL002W
YLR254C,YNL103W
YLR147C,YLL021W
YKR026C,YAL002W
YDR171W,YAL002W
YBR114W,YGR193C
YLR288C,YLR254C
YFL039C,YDL178W
YJR068W,YBL015W
YNL053W,YOL055C
YBR011C,YJR062C
YJR035W,YBL015W
YPL111W,YBR011C
YJL128C,YNR058W
YMR139W,YNL071W
YDR148C,YGR040W
YDR148C,YHR030C
YGR040W,YNL071W
YPR110C,YBL015W
YGR092W,YNL071W
YDR148C,YGR262C
YDR148C,YGL208W
YPL204W,YNL071W
YDL017W,YNL071W
YGR262C,YNL071W
YDR148C,YGR092W
YDR148C,YIL095W
YDR148C,YPR110C
YNL113W,YNL071W
YFR028C,YNL071W
YJR143C,YJL012C
YDR228C,YPR049C
YBR109C,YBR011C
YLL039C,YHL002W
YLL039C,YNR006W
YNL180C,YBR011C
YGL120C,YBR011C
YFR028C,YPL258C
YFR028C,YOL055C
YMR059W,YBL015W
YCR107W,YBR265W
YOL126C,YFR030W
YFL018C,YJR051W
YHR135C,YPL258C
YHR135C,YPR121W
YJL141C,YPL258C
YPL258C,YIL095W
YJL106W,YOL055C
YHR135C,YOL055C
YJL141C,YOL055C
YGR092W,YOL055C
YIL095W,YOL055C
YMR267W,YBR011C
YLR291C,YOL130W
YOL130W,YGL025C
YIL061C,YHR044C
YDR267C,YHR044C
YCR057C,YNR043W
YDR479C,YDR018C
YDR080W,YCL018W
YER032W,YJR110W
YLR291C,YBR019C
YBR155W,YBR019C
YBR055C,YBR019C
YDR398W,YBR019C
YBR017C,YBR019C
YKR026C,YLR081W
YKR026C,YBR019C
YLR270W,YLR081W
YGR083C,YBR019C
YLR452C,YOL018C
YHR133C,YMR215W
YMR049C,YBR019C
YOL011W,YBR101C
YMR215W,YBR036C
YMR215W,YGR284C
YIL142W,YCL018W
YLR373C,YLR028C
YDR260C,YCL018W
YBR019C,YLR186W
YFR021W,YCL018W
YGL004C,YCL018W
YDR131C,YDR034C
YOR128C,YNL159C
YPR185W,YHR128W
YBR055C,YPL028W
YML099C,YKL145W
YLR071C,YJR110W
YLR399C,YIL002C
YER043C,YDR306C
YER081W,YBR107C
YER081W,YDR306C
YBR018C,YKL108W
YJL042W,YCR005C
YBL026W,YNL264C
YLR438W,YNL244C
YNL244C,YER043C
YDR214W,YOL052C
YGR083C,YER043C
YNL309W,YKR091W
YGL234W,YPR154W
YDL052C,YHL030W
YBR109C,YGL063W
YBR109C,YKL210W
YNR016C,YJR064W
YFL016C,YER081W
YDR382W,YBR006W
YLR386W,YGR061C
YLR386W,YLR215C
YLR291C,YER043C
YKL130C,YDR503C
YJR091C,YDL052C
YGR155W,YHR170W
YBR017C,YKL212W
YBR017C,YMR145C
YKR026C,YJR019C
YKR026C,YMR145C
YKR026C,YHL032C
YBR170C,YER081W
YBR094W,YDL015C
YLL062C,YBR101C
YMR243C,YNL096C
YMR214W,YOL126C
YER025W,YER043C
YJL052W,YIL142W
YJR053W,YKL152C
YML126C,YNL119W
YDL052C,YDL143W
YDR479C,YER081W
YFR021W,YJL153C
YER081W,YPR149W
YPL028W,YLR383W
YLR189C,YGR220C
YDL043C,YKL152C
YDL043C,YJR009C
YLL011W,YKL152C
YOR275C,YPR173C
YOR319W,YKL152C
YBL026W,YMR207C
YCL066W,YGR284C
YDR408C,YKL002W
YPR020W,YER048C
YCR005C,YBR072W
YJR091C,YMR202W
YJR091C,YML126C
YJR091C,YBR161W
YBR055C,YJL167W
YBR055C,YJL052W
YBR055C,YJR009C
YDR503C,YER049W
YLR082C,YBR004C
YFL034C-B,YKL152C
YLR208W,YML130C
YMR047C,YJR019C
YPL164C,YKL152C
YDR369C,YJL167W
YBR127C,YGL004C
YML058W,YDL040C
YGR060W,YGR284C
YHR108W,YIL094C
YAR035W,YLR381W
YMR049C,YKL152C
YMR049C,YJL052W
YBR072W,YNR019W
YPL076W,YGR284C
YNR019W,YBR106W
YOR374W,YGL004C
YHR026W,YGR284C
YIL094C,YGL004C
YJL052W,YPR137W
YER119C,YKL055C
YBR106W,YBR183W
YBR106W,YHR123W
YBR106W,YNL130C
YDL153C,YNL280C
YDR331W,YGR284C
YKL150W,YPR154W
YDL015C,YGR284C
YGR284C,YBR036C
YGR284C,YBR183W
YHR166C,YBL030C
YBR195C,YOR100C
YBR109C,YHR028C
YIL061C,YNR016C
YPR086W,YOL147C
YGR060W,YDR113C
YBL030C,YFR028C
YIL104C,YMR296C
YMR296C,YDR365C
YHR065C,YDR367W
YDR099W,YNL267W
YDL155W,YDR034C
YPR086W,YCL026C-A
YBR055C,YOR120W
YLR208W,YBR072W
YOL151W,YLR196W
YPR154W,YLR450W
YBR055C,YGR254W
YNL244C,YBR127C
YLR447C,YBR122C
YDL130W,YDR367W
YPR178W,YGR254W
YOR212W,YDR212W
YOR212W,YJR064W
YOR212W,YDR188W
YOR212W,YDL143W
YOR212W,YJL111W
YOR212W,YJL008C
YLR386W,YPL151C
YLR386W,YDL017W
YOL135C,YFR019W
YGL044C,YHR174W
YOR303W,YDR260C
YLR386W,YJL001W
YLR386W,YML092C
YDL147W,YBL099W
YLR447C,YJL179W
YHR193C,YLR295C
YIL066C,YDR427W
YOR136W,YIL142W
YNL037C,YIL142W
YHL030W,YDR062W
YGR280C,YPL110C
YJR091C,YGR263C
YJR010C-A,YJL196C
YGR060W,YBR106W
YLL043W,YBR159W
YBR106W,YBR036C
YBR106W,YDL015C
YGR191W,YBR159W
YIL016W,YJL196C
YJL196C,YBR290W
YDR503C,YDR414C
YBR106W,YJL196C
YDL147W,YOL126C
YER100W,YBL030C
YKL002W,YER170W
YLR090W,YBL045C
YDL089W,YML008C
YDL212W,YBR183W
YMR297W,YLR378C
YOR254C,YBR183W
YLR378C,YBR159W
YOL065C,YJL117W
YOL065C,YJR010C-A
YJL117W,YBR183W
YJL117W,YDL015C
YJL117W,YGR060W
YJL117W,YKL008C
YJR010C-A,YBR159W
YJR010C-A,YER026C
YJR010C-A,YKL008C
YJR010C-A,YML008C
YHR133C,YIL016W
YKL008C,YBR283C
YKL008C,YBR290W
YKL008C,YIL016W
YML048W,YBR183W
YBR283C,YBR159W
YDL015C,YBR290W
YIL016W,YBR183W
YBR159W,YBR290W
YBR183W,YBR290W
YBR290W,YGL012W
YLR208W,YJL002C
YOR103C,YGL247W
YML048W,YBR159W
YDR331W,YKR039W
YDL212W,YGR060W
YGR060W,YML048W
YML048W,YDL015C
YIL016W,YBR036C
YIL016W,YKL212W
YCR021C,YPR124W
YJR010C-A,YGR060W
YGR060W,YIL016W
YML075C,YIL016W
YJR117W,YBR036C
YDL212W,YBR036C
YDL212W,YKL212W
YML048W,YBR036C
YMR108W,YNL128W
YOL133W,YDR502C
YGL158W,YOR136W
YGL158W,YKL152C
YGL158W,YCL018W
YGL158W,YJL052W
YGL158W,YJR009C
YJR090C,YDR502C
YPL003W,YLR447C
YDL101C,YBR035C
YHR115C,YEL041W
YLL019C,YCL018W
YLR306W,YJR121W
YLR306W,YKL152C
YLR359W,YBR276C
YNL128W,YCL018W
YNL128W,YKL152C
YLR096W,YHR044C
YML057W,YCL018W
YPL203W,YCL018W
YKL166C,YCL018W
YOR351C,YCL018W
YGL208W,YCL018W
YER017C,YBR019C
YPR110C,YBR019C
YOL133W,YCL018W
YKL103C,YCL018W
YPL140C,YCL018W
YDR394W,YCL018W
YLR097C,YCL018W
YPR054W,YCL018W
YEL056W,YBR019C
YJL128C,YCL018W
YER075C,YCL018W
YNR031C,YCL018W
YER012W,YCL018W
YIL147C,YCL018W
YPR111W,YCL018W
YBL056W,YCL018W
YOL113W,YKL152C
YMR215W,YBR159W
YMR215W,YDL015C
YMR215W,YGL012W
YLR248W,YCL018W
YPL139C,YCL018W
YNL161W,YCL018W
YGL003C,YCL018W
YDR523C,YCL018W
YDR143C,YCL018W
YDR247W,YCL018W
YMR022W,YCL018W
YPL203W,YER043C
YDR131C,YOR374W
YOR351C,YJL153C
YOR351C,YER043C
YOL086C,YPR180W
YDL132W,YLR100W
YDL132W,YJL153C
YPL140C,YNL037C
YPL140C,YJL052W
YPL140C,YJR009C
YDR394W,YER081W
YKL129C,YKR069W
YOL038W,YKR069W
YDR226W,YDR177W
YJL164C,YER043C
YKL166C,YGL234W
YOR128C,YPR111W
YBR217W,YBR166C
YLR216C,YHR074W
YOR375C,YJL128C
YHR115C,YBR042C
YJL128C,YER043C
YFL033C,YER043C
YOR184W,YKL210W
YKL181W,YJR099W
YLR354C,YNL053W
YFL018C,YJL128C
YHR135C,YBR218C
YHR135C,YER043C
YGL202W,YPL149W
YGL208W,YKL152C
YML115C,YER043C
YOR128C,YPR054W
YOR375C,YNR031C
YFL017C,YOR362C
YKL103C,YBR218C
YOR362C,YER081W
YJR133W,YFR052W
YJR090C,YER043C
YGR024C,YPL110C
YNL116W,YPL110C
YJR009C,YNR031C
YGR092W,YKL152C
YNR031C,YJL052W
YBR128C,YER081W
YHR113W,YPR145W
YPR111W,YOR136W
YPR111W,YKL152C
YER078C,YER081W
YDR155C,YER081W
YBL088C,YPL110C
YFL018C,YGR123C
YPL204W,YKL152C
YHR135C,YLR134W
YDR386W,YKL152C
YOR185C,YOR171C
YDL006W,YNR019W
YHR165C,YKL152C
YBR127C,YDR143C
YCR079W,YOR323C
YJR035W,YJL167W
YBL099W,YDR143C
YJR121W,YDR143C
YPL040C,YJL100W
YNL037C,YDR523C
YKL210W,YKL152C
YML126C,YMR059W
YFR028C,YKL152C
YMR059W,YNR008W
YMR059W,YKL152C
YKL152C,YDL200C
YKL152C,YDR523C
YKL152C,YER041W
YDL193W,YLR447C
YML008C,YMR059W
YNL202W,YCR052W
YJL164C,YOR375C
YNL118C,YOL151W
YDR131C,YBL099W
YDR131C,YJR121W
YDR131C,YBR127C
YGL208W,YOR136W
YGL048C,YIL066C
YOL133W,YBL099W
YOL133W,YJR121W
YOL133W,YBR127C
YFR052W,YIL066C
YDR529C,YBR082C
YHR135C,YKL152C
YER017C,YGR155W
YPR054W,YKL029C
YPR054W,YKL152C
YJR009C,YJL098W
YJL052W,YJL098W
YGR254W,YJL098W
YKL152C,YHR120W
YFL018C,YGR092W
YNL311C,YBL099W
YGR092W,YOR374W
YOR005C,YPL110C
YPL204W,YKL140W
YPL050C,YLR447C
YJR117W,YJL196C
YBR127C,YDR523C
YEL051W,YDR523C
YOL113W,YLR450W
YFL018C,YER017C
YFL018C,YHR135C
YJR045C,YGR155W
YLR163C,YIL066C
YHR024C,YIL066C
YER168C,YHR174W
YFR028C,YKL150W
YHR026W,YDL015C
YIL035C,YPL110C
YER100W,YPL078C
YER100W,YBL099W
YLR295C,YJL100W
YGR060W,YMR215W
YML008C,YPL020C
YJR117W,YHR007C
YJR117W,YNR019W
YJL097W,YIR038C
YIR038C,YOL065C
YIR022W,YBR159W
YHR026W,YBR159W
YHR135C,YCL018W
YNL106C,YCL018W
YJR117W,YDL015C
YJR117W,YGR060W
YDL232W,YDL015C
YJL002C,YDL015C
YLR207W,YLR450W
YLR207W,YML075C
YHL007C,YJL052W
YNL311C,YGR175C
YCL066W,YLR378C
YLR386W,YDL044C
YPL133C,YDR313C
YHR060W,YDR034C
YDL029W,YBR072W
YDR034C,YFR021W
YIL061C,YLR386W
YJR064W,YDL029W
YDL029W,YJL008C
YLR386W,YJR091C
YHR165C,YDR213W
YOR157C,YDR428C
YKL103C,YER043C
YJR110W,YLR259C
YKL103C,YLR295C
YOR332W,YJR062C
YBR183W,YDR039C
YDR074W,YLR447C
YML057W,YJR121W
YJL001W,YLR295C
YJR121W,YJR062C
YLR447C,YOL011W
YJR117W,YBR183W
YKL103C,YOR332W
YLR447C,YHR132C
YDR502C,YLR096W
YMR108W,YIL147C
YKL008C,YMR215W
YMR215W,YER026C
YMR215W,YJL196C
YMR108W,YPL140C
YHR128W,YFR028C
YJL128C,YHR137W
YMR108W,YNR031C
YBR084W,YHR013C
YMR108W,YOR351C
YHR135C,YLR438W
YOR351C,YHR137W
YGR188C,YHR137W
YFR028C,YPR069C
YHR135C,YNR001C
YDR394W,YBR127C
YER099C,YMR139W
YOL061W,YMR139W
YMR139W,YHL011C
YFR028C,YDR226W
YGR123C,YMR008C
YIL005W,YBR159W
YLR386W,YLR291C
YIL033C,YLR347C
YLR133W,YGL021W
YMR139W,YLR133W
YGL048C,YLR295C
YKL155C,YDR036C
YJR113C,YDR036C
YBR251W,YDR036C
YDR337W,YDR036C
YPL118W,YDR036C
YBR146W,YDR036C
YHL004W,YDR036C
YGL129C,YDR036C
YGR084C,YDR036C
YDR036C,YNL137C
YDR036C,YDR041W
YDR036C,YIL093C
YDR036C,YNL306W
YDR036C,YDR347W
YLR423C,YJR024C
YPR086W,YOR154W
YLR288C,YLR104W
YHR200W,YKL104C
YOR194C,YJL174W
YNL180C,YLL033W
YIL009W,YGR013W
YLR373C,YDR317W
YEL015W,YER124C
YGR047C,YLR096W
YJR091C,YBR067C
YOR368W,YLR373C
YMR048W,YLR373C
YPR025C,YLR373C
YLR453C,YDR144C
YOR028C,YLR373C
YLR373C,YPR065W
YDR188W,YMR028W
YMR028W,YJL111W
YDL043C,YPR160W
YDL043C,YMR304W
YJL203W,YOL136C
YFL016C,YKL189W
YDR131C,YHR197W
YIL143C,YOR027W
YCL040W,YBR055C
YCL040W,YGR278W
YER022W,YMR139W
YPR086W,YPR066W
YPR086W,YMR184W
YPR110C,YDR214W
YIR037W,YMR047C
YJR091C,YPL219W
YJR091C,YPL140C
YBR055C,YBR149W
YBR055C,YPR160W
YBR055C,YBL075C
YBR055C,YBR169C
YOR047C,YPR103W
YOR047C,YJR099W
YBL021C,YBL075C
YBL021C,YNL064C
YGL237C,YNL064C
YBR017C,YOR141C
YIL128W,YJL008C
YNL244C,YLR399C
YER059W,YBR072W
YDL179W,YBR072W
YML109W,YOR362C
YML109W,YER151C
YOR159C,YLR172C
YGL092W,YPR111W
YNL064C,YKL189W
YOR027W,YDL105W
YOR027W,YPR178W
YDL005C,YBR169C
YGL207W,YDR247W
YPR160W,YHR196W
YJL008C,YDL200C
YJL008C,YCR014C
YJL008C,YDR030C
YJL008C,YOR230W
YDR212W,YDR030C
YDR212W,YOR230W
YMR049C,YLR024C
YIL142W,YDR030C
YOR230W,YDR188W
YOR230W,YJL111W
YKL010C,YKL189W
YDR030C,YDR188W
YDR030C,YDL143W
YDR030C,YJL111W
YGR145W,YMR304W
YHR109W,YJL010C
YPR056W,YPL106C
YBR094W,YBR072W
YOR027W,YAL021C
YMR012W,YIR001C
YKL130C,YMR314W
YJR091C,YLR248W
YJR091C,YLR172C
YDL147W,YPR159W
YLR340W,YHR087W
YIL132C,YML092C
YLR131C,YMR304W
YBL075C,YKR036C
YBL061C,YDR247W
YJL008C,YDL047W
YGR192C,YIR001C
YGR285C,YPR189W
YCL043C,YIR001C
YDL047W,YDR188W
YML056C,YLR383W
YEL071W,YLR383W
YDL043C,YLL014W
YOR319W,YFR053C
YOR232W,YDL200C
YPR086W,YNL015W
YGL070C,YBR106W
YGL070C,YER053C
YJR091C,YMR199W
YJR091C,YJL106W
YJR091C,YCL045C
YBR055C,YFR053C
YJL124C,YIL042C
YJL124C,YJR143C
YDR378C,YJL139C
YLR288C,YLR239C
YJR131W,YDR235W
YBR170C,YDR259C
YDR311W,YBR286W
YGR278W,YFR053C
YCR057C,YML130C
YHR204W,YER126C
YMR047C,YHL003C
YLR035C,YGR165W
YJR035W,YKL081W
YPL200W,YBR286W
YBR072W,YJL098W
YML048W,YDL047W
YDL153C,YBR041W
YDL153C,YOR321W
YDR365C,YFR053C
YFR053C,YNL317W
YFR053C,YPR137W
YPR016C,YOR090C
YOR090C,YJL069C
YIL061C,YBL022C
YLR153C,YJR091C
YFL016C,YPR178W
YPR086W,YOR037W
YPR086W,YIL005W
YGL127C,YER119C
YJR091C,YLR333C
YJR091C,YHL033C
YJR091C,YGL135W
YJR091C,YFR028C
YJR091C,YDR510W
YJR091C,YDR500C
YJR091C,YDL075W
YBR055C,YCL043C
YJL124C,YOR320C
YBL021C,YML048W
YER146W,YOR320C
YDR378C,YOR320C
YOR020C,YMR047C
YDL081C,YPL005W
YER100W,YBL004W
YDL130W,YJL208C
YMR214W,YPR178W
YNL329C,YML029W
YHR168W,YER147C
YOL044W,YGR258C
YPL248C,YGL048C
YPL248C,YOR259C
YDR216W,YGR123C
YDR216W,YOL133W
YGR123C,YER045C
YDR381W,YGL190C
YDR267C,YBR072W
YBL103C,YDL126C
YBL058W,YBR223C
YCR084C,YBR072W
YIL033C,YPR086W
YIL033C,YIL061C
YLL011W,YBR072W
YIL061C,YLR153C
YLR153C,YBR055C
YML049C,YKL193C
